,url,schema,domain,path,path_len,num_dot,num_hyphen,num_slash,num_hash,num_param,contains_product,contains_category,longest_num,label
0,http://www.printpapa.com/eshop/pc/Flyer-Half-Page-5-5x8-5-661p811.htm,http://,www.printpapa.com,/eshop/pc/flyer-half-page-5-5x8-5-661p811.htm,45,1,6,3,0,0,0,0,3,1
1,http://www.printpapa.com/eshop/pc/16-Page-Booklet-5-5x8-5-338p1662.htm,http://,www.printpapa.com,/eshop/pc/16-page-booklet-5-5x8-5-338p1662.htm,46,1,6,3,0,0,0,0,4,1
2,http://www.printpapa.com/eshop/pc/28-Page-Booklet-5-5x8-5-338p1659.htm,http://,www.printpapa.com,/eshop/pc/28-page-booklet-5-5x8-5-338p1659.htm,46,1,6,3,0,0,0,0,4,1
3,http://www.printpapa.com/eshop/pc/Flyer-Half-Page-5-5x8-5-661p811.htm#,http://,www.printpapa.com,/eshop/pc/flyer-half-page-5-5x8-5-661p811.htm,45,1,6,3,0,0,0,0,3,1
4,http://www.printpapa.com/eshop/pc/28-Page-Booklet-5-5x8-5-338p1659.htm#tab1,http://,www.printpapa.com,/eshop/pc/28-page-booklet-5-5x8-5-338p1659.htmtab1,50,1,6,3,0,0,0,0,4,1
5,http://www.printpapa.com/eshop/pc/16-Page-Booklet-5-5x8-5-338p1662.htm#tab6,http://,www.printpapa.com,/eshop/pc/16-page-booklet-5-5x8-5-338p1662.htmtab6,50,1,6,3,0,0,0,0,4,1
6,http://www.printpapa.com/eshop/pc/Gildan-Heavy-Cotton-5-3-oz-T-Shirt-5000-518p7748.htm,http://,www.printpapa.com,/eshop/pc/gildan-heavy-cotton-5-3-oz-t-shirt-5000-518p7748.htm,62,1,9,3,0,0,0,0,4,1
7,http://www.printpapa.com/eshop/pc/Flyer-Half-Page-5-5x8-5-661p811.htm#tab1,http://,www.printpapa.com,/eshop/pc/flyer-half-page-5-5x8-5-661p811.htmtab1,49,1,6,3,0,0,0,0,3,1
8,http://www.printpapa.com/eshop/pc/28-Page-Booklet-5-5x8-5-338p1659.htm,http://,www.printpapa.com,/eshop/pc/28-page-booklet-5-5x8-5-338p1659.htm,46,1,6,3,0,0,0,0,4,1
9,http://www.printpapa.com/eshop/pc/16-Page-Booklet-5-5x8-5-338p1662.htm,http://,www.printpapa.com,/eshop/pc/16-page-booklet-5-5x8-5-338p1662.htm,46,1,6,3,0,0,0,0,4,1
10,http://www.printpapa.com/eshop/pc/special.asp#491,http://,www.printpapa.com,/eshop/pc/special.asp491,24,1,0,3,0,0,0,0,3,0
11,http://www.printpapa.com/eshop/pc/Apparel-Printing-c320.htm,http://,www.printpapa.com,/eshop/pc/apparel-printing-c320.htm,35,1,2,3,0,0,0,0,3,0
12,http://www.printpapa.com/eshop/pc/template_finder.asp,http://,www.printpapa.com,/eshop/pc/template_finder.asp,29,1,0,3,0,0,0,0,0,0
13,http://www.printpapa.com/eshop/pc/press-release.asp,http://,www.printpapa.com,/eshop/pc/press-release.asp,27,1,1,3,0,0,0,0,0,0
14,http://www.printpapa.com/eshop/pc/Saddle-Stitched-Books-c337.htm,http://,www.printpapa.com,/eshop/pc/saddle-stitched-books-c337.htm,40,1,3,3,0,0,0,0,3,0
15,http://support.printpapa.com/kb/a366/where-can-i-get-more-every-door-direct-mail-information.aspx,http://,support.printpapa.com,/kb/a366/where-can-i-get-more-every-door-direct-mail-information.aspx,69,1,9,3,0,0,0,0,3,0
16,http://www.printpapa.com/eshop/pc/viewCart.asp,http://,www.printpapa.com,/eshop/pc/viewcart.asp,22,1,0,3,0,0,0,0,0,0
17,http://www.printpapa.com/eshop/pc/turnaround.asp,http://,www.printpapa.com,/eshop/pc/turnaround.asp,24,1,0,3,0,0,0,0,0,0
18,http://www.printpapa.com/eshop/pc/pcartworkhelp.asp,http://,www.printpapa.com,/eshop/pc/pcartworkhelp.asp,27,1,0,3,0,0,0,0,0,0
19,http://www.printpapa.com/eshop/pc/5-5-x-8-5-Portrait-Booklets-Most-Common-c338.htm,http://,www.printpapa.com,/eshop/pc/5-5-x-8-5-portrait-booklets-most-common-c338.htm,58,1,9,3,0,0,0,0,3,0
20,http://www.robertgraham.us/men/accessories/view-all/mens-marrakesh-brief-61260161-010.html,http://,www.robertgraham.us,/men/accessories/view-all/mens-marrakesh-brief-61260161-010.html,64,1,5,4,0,0,0,0,8,1
21,http://www.robertgraham.us/men/shorts-swim/mens-swim-dos-rios-trunks-rs184100cf.html,http://,www.robertgraham.us,/men/shorts-swim/mens-swim-dos-rios-trunks-rs184100cf.html,58,1,6,3,0,0,0,0,6,1
22,http://www.robertgraham.us/men/jeans-pants/mens-bottoms-marti-tailored-fit-pants-rs183001t.html,http://,www.robertgraham.us,/men/jeans-pants/mens-bottoms-marti-tailored-fit-pants-rs183001t.html,69,1,7,3,0,0,0,0,6,1
23,http://www.robertgraham.us/mens-socks-swift-r62558.html,http://,www.robertgraham.us,/mens-socks-swift-r62558.html,29,1,3,1,0,0,0,0,5,1
24,http://www.robertgraham.us/mens-sport-shirts-diamante-short-sleeve-shirt-rs182000cf.html,http://,www.robertgraham.us,/mens-sport-shirts-diamante-short-sleeve-shirt-rs182000cf.html,62,1,7,1,0,0,0,0,6,1
25,http://www.robertgraham.us/men/sport-coats-vests/mens-sport-coats-lauros-sport-coat-rs185021tf.html,http://,www.robertgraham.us,/men/sport-coats-vests/mens-sport-coats-lauros-sport-coat-rs185021tf.html,73,1,8,3,0,0,0,0,6,1
26,http://www.robertgraham.us/men/features/work-to-play/mens-bottoms-ermano-perfect-fit-jeans-rs183120t.html,http://,www.robertgraham.us,/men/features/work-to-play/mens-bottoms-ermano-perfect-fit-jeans-rs183120t.html,79,1,8,4,0,0,0,0,6,1
27,http://www.robertgraham.us/women/view-all/womens-top-priscilla-mixed-prints-shirt-wp18100.html,http://,www.robertgraham.us,/women/view-all/womens-top-priscilla-mixed-prints-shirt-wp18100.html,68,1,7,3,0,0,0,0,5,1
28,http://www.robertgraham.us/mens-t-shirts-war-bonds-tee-rr187019cf.html,http://,www.robertgraham.us,/mens-t-shirts-war-bonds-tee-rr187019cf.html,44,1,6,1,0,0,0,0,6,1
29,http://www.robertgraham.us/men/accessories/sunglasses/rob-sebastian-sunglasses-robsebasd570.html,http://,www.robertgraham.us,/men/accessories/sunglasses/rob-sebastian-sunglasses-robsebasd570.html,70,1,3,4,0,0,0,0,3,1
30,http://www.robertgraham.us/men/dress-shirts.html?limit=12,http://,www.robertgraham.us,/men/dress-shirts.htmllimit=12,30,1,1,2,0,1,0,0,2,0
31,http://www.robertgraham.us/men/accessories/view-all.html,http://,www.robertgraham.us,/men/accessories/view-all.html,30,1,1,3,0,0,0,0,0,0
32,http://www.robertgraham.us/women/view-all.html,http://,www.robertgraham.us,/women/view-all.html,20,1,1,2,0,0,0,0,0,0
33,https://www.robertgraham.us/customer/account/login,https://,www.robertgraham.us,/customer/account/login,23,0,0,3,0,0,0,0,0,0
34,http://www.robertgraham.us/men/limited-edition.html,http://,www.robertgraham.us,/men/limited-edition.html,25,1,1,2,0,0,0,0,0,0
35,http://www.robertgraham.us/women/jackets.html,http://,www.robertgraham.us,/women/jackets.html,19,1,0,2,0,0,0,0,0,0
36,http://www.robertgraham.us/men/polos-tees.html,http://,www.robertgraham.us,/men/polos-tees.html,20,1,1,2,0,0,0,0,0,0
37,http://www.robertgraham.us/men/accessories/.html,http://,www.robertgraham.us,/men/accessories/.html,22,1,0,3,0,0,0,0,0,0
38,http://www.robertgraham.us/men/sweaters-hoodies.html,http://,www.robertgraham.us,/men/sweaters-hoodies.html,26,1,1,2,0,0,0,0,0,0
39,http://www.robertgraham.us/men/short-sleeve-shirts.html,http://,www.robertgraham.us,/men/short-sleeve-shirts.html,29,1,2,2,0,0,0,0,0,0
40,https://gearclub.vitalmtb.com/product/vital-mtb-gear-club-6-month-gift-subscription/,https://,gearclub.vitalmtb.com,/product/vital-mtb-gear-club-6-month-gift-subscription/,55,0,7,2,0,0,1,0,1,1
41,https://gearclub.vitalmtb.com/product/vital-mtb-stack-snapback/#site-navigation,https://,gearclub.vitalmtb.com,/product/vital-mtb-stack-snapback/site-navigation,49,0,4,3,0,0,1,0,0,1
42,https://gearclub.vitalmtb.com/product/vital-mtb-stack-snapback/,https://,gearclub.vitalmtb.com,/product/vital-mtb-stack-snapback/,34,0,3,2,0,0,1,0,0,1
43,https://gearclub.vitalmtb.com/product/vital-mtb-stack-snapback/,https://,gearclub.vitalmtb.com,/product/vital-mtb-stack-snapback/,34,0,3,2,0,0,1,0,0,1
44,https://www.vitalmtb.com/product/deals/2286,https://,www.vitalmtb.com,/product/deals/2286,19,0,0,3,0,0,1,0,4,1
45,https://gearclub.vitalmtb.com/product/gear-club-box-4-june/,https://,gearclub.vitalmtb.com,/product/gear-club-box-4-june/,30,0,4,2,0,0,1,0,1,1
46,https://gearclub.vitalmtb.com/product/vital-mtb-gear-club-12-month-gift-subscription/,https://,gearclub.vitalmtb.com,/product/vital-mtb-gear-club-12-month-gift-subscription/,56,0,7,2,0,0,1,0,2,1
47,https://gearclub.vitalmtb.com/product/vital-mtb-gear-club/,https://,gearclub.vitalmtb.com,/product/vital-mtb-gear-club/,29,0,3,2,0,0,1,0,0,1
48,https://www.vitalmtb.com/product/deals/2286,https://,www.vitalmtb.com,/product/deals/2286,19,0,0,3,0,0,1,0,4,1
49,https://gearclub.vitalmtb.com/product/vital-mtb-gear-club-6-month-gift-subscription/#content,https://,gearclub.vitalmtb.com,/product/vital-mtb-gear-club-6-month-gift-subscription/content,62,0,7,3,0,0,1,0,1,1
50,"https://www.vitalmtb.com/photos/features/WORLD-CHAMPS-BIKE-Connor-Fearons-Kona-Operator,11964/WORLD-CHAMPS-BIKE-Connor-Fearons-Kona-Operator,124321/sspomer,2",https://,www.vitalmtb.com,"/photos/features/world-champs-bike-connor-fearons-kona-operator,11964/world-champs-bike-connor-fearons-kona-operator,124321/sspomer,2",133,0,12,5,0,0,0,0,6,0
51,http://feeds.vitalmtb.com/VitalMtbSpotlights,http://,feeds.vitalmtb.com,/vitalmtbspotlights,19,0,0,1,0,0,0,0,0,0
52,"https://www.vitalmtb.com/forums/The-Hub,2/2018-World-Championships-bikes,10271",https://,www.vitalmtb.com,"/forums/the-hub,2/2018-world-championships-bikes,10271",54,0,4,3,0,0,0,0,5,0
53,"https://www.vitalmtb.com/photos/features/WORLD-CHAMPS-BIKE-Martin-Maes-GT-Fury,11985/Martin-Maes-GT-Fury-World-Champs-Bike,124739/sspomer,2",https://,www.vitalmtb.com,"/photos/features/world-champs-bike-martin-maes-gt-fury,11985/martin-maes-gt-fury-world-champs-bike,124739/sspomer,2",115,0,12,5,0,0,0,0,6,0
54,https://m.vitalmtb.com/join?mobile=true,https://,m.vitalmtb.com,/joinmobile=true,16,0,0,1,0,1,0,0,0,0
55,"https://www.vitalmtb.com/videos/features/UNBOXING-Vital-Gear-Club-Box-5,35806/sspomer,2",https://,www.vitalmtb.com,"/videos/features/unboxing-vital-gear-club-box-5,35806/sspomer,2",63,0,5,4,0,0,0,0,5,0
56,"https://www.vitalmtb.com/photos/features/WORLD-CHAMPS-BIKE-Connor-Fearons-Kona-Operator,11964/WORLD-CHAMPS-BIKE-Connor-Fearons-Kona-Operator,124321/sspomer,2",https://,www.vitalmtb.com,"/photos/features/world-champs-bike-connor-fearons-kona-operator,11964/world-champs-bike-connor-fearons-kona-operator,124321/sspomer,2",133,0,12,5,0,0,0,0,6,0
57,"https://www.vitalmtb.com/photos/features/WORLD-CHAMPS-BIKES-Mick-Tracey-Hannahs-Polygons,11970/WORLD-CHAMPS-BIKES-Mick-Tracey-Hannahs-Polygon-DH9s,124510/sspomer,2#",https://,www.vitalmtb.com,"/photos/features/world-champs-bikes-mick-tracey-hannahs-polygons,11970/world-champs-bikes-mick-tracey-hannahs-polygon-dh9s,124510/sspomer,2",139,0,13,5,0,0,0,0,6,0
58,"https://www.vitalmtb.com/photos/features/WORLD-CHAMPS-BIKE-Adam-Braytons-Scott-Gambler,11975/Adam-Braytons-Hoped-Out-Scott-Gambler-World-Champs-Bike,124605/sspomer,2",https://,www.vitalmtb.com,"/photos/features/world-champs-bike-adam-braytons-scott-gambler,11975/adam-braytons-hoped-out-scott-gambler-world-champs-bike,124605/sspomer,2",141,0,14,5,0,0,0,0,6,0
59,"https://www.vitalmtb.com/community/iceman2058,94/all",https://,www.vitalmtb.com,"/community/iceman2058,94/all",28,0,0,3,0,0,0,0,4,0
60,https://www.ohheygirlstore.com/collections/new-in/products/lilac-floral-dress,https://,www.ohheygirlstore.com,/collections/new-in/products/lilac-floral-dress,47,0,3,4,0,0,1,1,0,1
61,https://www.ohheygirlstore.com/collections/new-in/products/green-pinstripe-shirt,https://,www.ohheygirlstore.com,/collections/new-in/products/green-pinstripe-shirt,50,0,3,4,0,0,1,1,0,1
62,https://www.ohheygirlstore.com/collections/trousers/products/black-white-crinkle-trousers,https://,www.ohheygirlstore.com,/collections/trousers/products/black-white-crinkle-trousers,59,0,3,4,0,0,1,1,0,1
63,https://www.ohheygirlstore.com/collections/dresses/products/blue-paper-bag-dress,https://,www.ohheygirlstore.com,/collections/dresses/products/blue-paper-bag-dress,50,0,3,4,0,0,1,1,0,1
64,https://www.ohheygirlstore.com/collections/new-in/products/black-multi-button-shirt-dress,https://,www.ohheygirlstore.com,/collections/new-in/products/black-multi-button-shirt-dress,59,0,5,4,0,0,1,1,0,1
65,https://www.ohheygirlstore.com/collections/dresses/products/black-lace-dress,https://,www.ohheygirlstore.com,/collections/dresses/products/black-lace-dress,46,0,2,4,0,0,1,1,0,1
66,https://www.ohheygirlstore.com/collections/dresses/products/cream-ruched-slip-dress,https://,www.ohheygirlstore.com,/collections/dresses/products/cream-ruched-slip-dress,53,0,3,4,0,0,1,1,0,1
67,https://www.ohheygirlstore.com/collections/trousers/products/purple-shimmer-flares,https://,www.ohheygirlstore.com,/collections/trousers/products/purple-shimmer-flares,52,0,2,4,0,0,1,1,0,1
68,https://www.ohheygirlstore.com/collections/new-in/products/lilac-shimmer-cape,https://,www.ohheygirlstore.com,/collections/new-in/products/lilac-shimmer-cape,47,0,3,4,0,0,1,1,0,1
69,https://www.ohheygirlstore.com/products/blue-tartan-2-piece,https://,www.ohheygirlstore.com,/products/blue-tartan-2-piece,29,0,3,2,0,0,1,0,1,1
70,https://www.ohheygirlstore.com/collections/shop-all,https://,www.ohheygirlstore.com,/collections/shop-all,21,0,1,2,0,0,0,1,0,0
71,https://www.ohheygirlstore.com/collections/shop-all?page=5,https://,www.ohheygirlstore.com,/collections/shop-allpage=5,27,0,1,2,0,1,0,1,1,0
72,https://www.ohheygirlstore.com/collections/shop-all,https://,www.ohheygirlstore.com,/collections/shop-all,21,0,1,2,0,0,0,1,0,0
73,https://www.ohheygirlstore.com/collections,https://,www.ohheygirlstore.com,/collections,12,0,0,1,0,0,0,1,0,0
74,https://www.ohheygirlstore.com/collections/trousers,https://,www.ohheygirlstore.com,/collections/trousers,21,0,0,2,0,0,0,1,0,0
75,https://www.ohheygirlstore.com/collections/jumpers,https://,www.ohheygirlstore.com,/collections/jumpers,20,0,0,2,0,0,0,1,0,0
76,https://www.ohheygirlstore.com/pages/shipping-returns,https://,www.ohheygirlstore.com,/pages/shipping-returns,23,0,1,2,0,0,0,0,0,0
77,https://www.ohheygirlstore.com/collections,https://,www.ohheygirlstore.com,/collections,12,0,0,1,0,0,0,1,0,0
78,https://www.ohheygirlstore.com/collections/new-in,https://,www.ohheygirlstore.com,/collections/new-in,19,0,1,2,0,0,0,1,0,0
79,https://www.ohheygirlstore.com/collections/new-in,https://,www.ohheygirlstore.com,/collections/new-in,19,0,1,2,0,0,0,1,0,0
80,https://www.deliciousseeds.com/del_es/cbd-jam.html,https://,www.deliciousseeds.com,/del_es/cbd-jam.html,20,1,1,2,0,0,0,0,0,1
81,https://www.deliciousseeds.com/del_en/amnesia-haze-fem-5-seeds.html,https://,www.deliciousseeds.com,/del_en/amnesia-haze-fem-5-seeds.html,37,1,4,2,0,0,0,0,1,1
82,https://www.deliciousseeds.com/del_es/wellness-auto-pack-auto-blue-ace-cbd-tonic-ryder.html,https://,www.deliciousseeds.com,/del_es/wellness-auto-pack-auto-blue-ace-cbd-tonic-ryder.html,61,1,8,2,0,0,0,0,0,1
83,https://www.deliciousseeds.com/del_en/cotton-candy-kush.html,https://,www.deliciousseeds.com,/del_en/cotton-candy-kush.html,30,1,2,2,0,0,0,0,0,1
84,https://www.deliciousseeds.com/del_es/wellness-auto-pack-auto-blue-ace-cbd-tonic-ryder.html#review,https://,www.deliciousseeds.com,/del_es/wellness-auto-pack-auto-blue-ace-cbd-tonic-ryder.htmlreview,67,1,8,2,0,0,0,0,0,1
85,https://www.deliciousseeds.com/del_en/original-juan-herer.html,https://,www.deliciousseeds.com,/del_en/original-juan-herer.html,32,1,2,2,0,0,0,0,0,1
86,https://www.deliciousseeds.com/del_en/cbd-jam.html,https://,www.deliciousseeds.com,/del_en/cbd-jam.html,20,1,1,2,0,0,0,0,0,1
87,https://www.deliciousseeds.com/del_en/amnesia-haze-fem-5-seeds.html#review,https://,www.deliciousseeds.com,/del_en/amnesia-haze-fem-5-seeds.htmlreview,43,1,4,2,0,0,0,0,1,1
88,https://www.deliciousseeds.com/del_en/critical-kali-mist.html,https://,www.deliciousseeds.com,/del_en/critical-kali-mist.html,31,1,2,2,0,0,0,0,0,1
89,https://www.deliciousseeds.com/del_en/cbd-jam.html,https://,www.deliciousseeds.com,/del_en/cbd-jam.html,20,1,1,2,0,0,0,0,0,1
90,https://www.deliciousseeds.com/del_en/reserva-privada.html,https://,www.deliciousseeds.com,/del_en/reserva-privada.html,28,1,1,2,0,0,0,0,0,0
91,https://www.deliciousseeds.com/del_en/special-sbr-pack.html#write,https://,www.deliciousseeds.com,/del_en/special-sbr-pack.htmlwrite,34,1,2,2,0,0,0,0,0,0
92,https://www.deliciousseeds.com/del_en/rates/,https://,www.deliciousseeds.com,/del_en/rates/,14,0,0,2,0,0,0,0,0,0
93,https://www.deliciousseeds.com/del_en/cookies-policy/,https://,www.deliciousseeds.com,/del_en/cookies-policy/,23,0,1,2,0,0,0,0,0,0
94,https://www.deliciousseeds.com/del_en/cannabis-seeds/regular.html,https://,www.deliciousseeds.com,/del_en/cannabis-seeds/regular.html,35,1,1,3,0,0,0,0,0,0
95,https://www.deliciousseeds.com/del_en/terms-and-conditions/,https://,www.deliciousseeds.com,/del_en/terms-and-conditions/,29,0,2,2,0,0,0,0,0,0
96,https://www.deliciousseeds.com/del_en/wholesalers/,https://,www.deliciousseeds.com,/del_en/wholesalers/,20,0,0,2,0,0,0,0,0,0
97,https://www.deliciousseeds.com/del_de/kannabia.html,https://,www.deliciousseeds.com,/del_de/kannabia.html,21,1,0,2,0,0,0,0,0,0
98,https://www.deliciousseeds.com/del_en/kannabia.html,https://,www.deliciousseeds.com,/del_en/kannabia.html,21,1,0,2,0,0,0,0,0,0
99,https://www.deliciousseeds.com/del_en/growshops/,https://,www.deliciousseeds.com,/del_en/growshops/,18,0,0,2,0,0,0,0,0,0
100,https://www.pckuwait.com/product/asus-24-vg248qe-gaming-monitor-fullhd-144hz-1ms-response-time-built-2w-stereo-speakers/,https://,www.pckuwait.com,/product/asus-24-vg248qe-gaming-monitor-fullhd-144hz-1ms-response-time-built-2w-stereo-speakers/,96,0,13,2,0,0,1,0,3,1
101,https://www.pckuwait.com/product/intel-i7-7740x-processor-4-30ghz-lga2066-x-series/,https://,www.pckuwait.com,/product/intel-i7-7740x-processor-4-30ghz-lga2066-x-series/,59,0,8,2,0,0,1,0,4,1
102,https://www.pckuwait.com/product/wd-2tb-passport-x-gaming-storage/,https://,www.pckuwait.com,/product/wd-2tb-passport-x-gaming-storage/,42,0,5,2,0,0,1,0,1,1
103,https://www.pckuwait.com/product/dell-i5-laptop-i5-7200u-4gb-1tb-2gb-vga-wifi-bluetooth-arabicenglish-dos-15-6-inch-black/,https://,www.pckuwait.com,/product/dell-i5-laptop-i5-7200u-4gb-1tb-2gb-vga-wifi-bluetooth-arabicenglish-dos-15-6-inch-black/,98,0,16,2,0,0,1,0,4,1
104,https://www.pckuwait.com/product/asus-27-vg278q-gaming-led-full-hd-1080p-144hz-1ms-eye-care-technology-fully-responsive-smooth-game-play/,https://,www.pckuwait.com,/product/asus-27-vg278q-gaming-led-full-hd-1080p-144hz-1ms-eye-care-technology-fully-responsive-smooth-game-play/,113,0,17,2,0,0,1,0,4,1
105,https://www.pckuwait.com/product/amd-ryzen-5-2600-processor-3-4ghz-6-cores-12-threads-19mb-cache-wraith-stealth-thermal-solution-higher-performance/,https://,www.pckuwait.com,/product/amd-ryzen-5-2600-processor-3-4ghz-6-cores-12-threads-19mb-cache-wraith-stealth-thermal-solution-higher-performance/,124,0,18,2,0,0,1,0,4,1
106,https://www.pckuwait.com/product/asus-rog-claymore-rgb-mechanical-gaming-keyboard-detachable-numpad-aura-sync-cherry-mx-rgb-switches/,https://,www.pckuwait.com,/product/asus-rog-claymore-rgb-mechanical-gaming-keyboard-detachable-numpad-aura-sync-cherry-mx-rgb-switches/,109,0,14,2,0,0,1,0,0,1
107,https://www.pckuwait.com/product/wd-4tb-passport-external-portable-hard-drives-western-digital/,https://,www.pckuwait.com,/product/wd-4tb-passport-external-portable-hard-drives-western-digital/,71,0,8,2,0,0,1,0,1,1
108,https://www.pckuwait.com/product/hyperx-alloy-elite-rgb-mechanical-gaming-keyboard-clicky-cherry-mx-blue-anti-ghosting-hx-kb2bl2-usr2/,https://,www.pckuwait.com,/product/hyperx-alloy-elite-rgb-mechanical-gaming-keyboard-clicky-cherry-mx-blue-anti-ghosting-hx-kb2bl2-usr2/,110,0,15,2,0,0,1,0,1,1
109,https://www.pckuwait.com/product/hp-24-aio-i5-7200u-8gb-ram-1tb-sshd8gb-flash-2gb-vga-920mx-23-8-inch-touchscreen-one-desktop-white-24-e000ne/?share=email&nb=1,https://,www.pckuwait.com,/product/hp-24-aio-i5-7200u-8gb-ram-1tb-sshd8gb-flash-2gb-vga-920mx-23-8-inch-touchscreen-one-desktop-white-24-e000ne/share=email&nb=1,134,0,21,3,0,2,1,0,4,1
110,https://www.pckuwait.com/product-category/led-monitor-projector/,https://,www.pckuwait.com,/product-category/led-monitor-projector/,40,0,3,2,0,0,1,1,0,0
111,https://www.pckuwait.com/product-category/computer-server/alfa-gaming-pc/,https://,www.pckuwait.com,/product-category/computer-server/alfa-gaming-pc/,49,0,4,3,0,0,1,1,0,0
112,https://www.pckuwait.com/product-category/bundle-offer-stock-clearance/?add-to-cart=10739,https://,www.pckuwait.com,/product-category/bundle-offer-stock-clearance/add-to-cart=10739,64,0,6,3,0,1,1,1,5,0
113,https://www.pckuwait.com/?add-to-cart=10521,https://,www.pckuwait.com,/add-to-cart=10521,18,0,2,1,0,1,0,0,5,0
114,https://www.pckuwait.com/product-category/computer-parts/graphic-cards/,https://,www.pckuwait.com,/product-category/computer-parts/graphic-cards/,47,0,3,3,0,0,1,1,0,0
115,https://www.pckuwait.com/product-category/bundle-offer-stock-clearance/,https://,www.pckuwait.com,/product-category/bundle-offer-stock-clearance/,47,0,4,2,0,0,1,1,0,0
116,https://www.pckuwait.com/checkout/,https://,www.pckuwait.com,/checkout/,10,0,0,1,0,0,0,0,0,0
117,https://www.pckuwait.com/product-category/computer-parts/graphic-cards/?add-to-cart=9939,https://,www.pckuwait.com,/product-category/computer-parts/graphic-cards/add-to-cart=9939,63,0,5,4,0,1,1,1,4,0
118,https://www.pckuwait.com/contact/,https://,www.pckuwait.com,/contact/,9,0,0,1,0,0,0,0,0,0
119,https://www.pckuwait.com/product/wd-2tb-passport-x-gaming-storage/?add-to-cart=10703,https://,www.pckuwait.com,/product/wd-2tb-passport-x-gaming-storage/add-to-cart=10703,59,0,7,3,0,1,1,0,5,0
120,https://www.furlenco.com/package-groups/kids-open-storage-dancing-ballerina-theme-297?tab_id=1765,https://,www.furlenco.com,/package-groups/kids-open-storage-dancing-ballerina-theme-297tab_id=1765,72,0,7,2,0,1,0,0,4,1
121,https://www.furlenco.com/package-groups/tv-washing-machine-fridge-microwave-combo-100?tab_id=499,https://,www.furlenco.com,/package-groups/tv-washing-machine-fridge-microwave-combo-100tab_id=499,71,0,7,2,0,1,0,0,3,1
122,https://www.furlenco.com/package-groups/the-racer-s-kids-room-222?tab_id=1224,https://,www.furlenco.com,/package-groups/the-racer-s-kids-room-222tab_id=1224,52,0,6,2,0,1,0,0,4,1
123,https://www.furlenco.com/package-groups/the-everyday-retreat-84?tab_id=872,https://,www.furlenco.com,/package-groups/the-everyday-retreat-84tab_id=872,49,0,4,2,0,1,0,0,3,1
124,https://www.furlenco.com/package-groups/ikat-voyage-325?tab_id=2007,https://,www.furlenco.com,/package-groups/ikat-voyage-325tab_id=2007,42,0,3,2,0,1,0,0,4,1
125,https://www.furlenco.com/package-groups/allen-single-bed-with-study-table-282?tab_id=1623,https://,www.furlenco.com,/package-groups/allen-single-bed-with-study-table-282tab_id=1623,64,0,7,2,0,1,0,0,4,1
126,https://www.furlenco.com/package-groups/peek-a-boo-kids-bed-dancing-ballerina-theme-290?tab_id=1754,https://,www.furlenco.com,/package-groups/peek-a-boo-kids-bed-dancing-ballerina-theme-290tab_id=1754,74,0,9,2,0,1,0,0,4,1
127,https://www.furlenco.com/package-groups/gardenia-5-seater-living-room-324?tab_id=1937,https://,www.furlenco.com,/package-groups/gardenia-5-seater-living-room-324tab_id=1937,60,0,6,2,0,1,0,0,4,1
128,https://www.furlenco.com/package-groups/allen-single-bedroom-281?tab_id=1622,https://,www.furlenco.com,/package-groups/allen-single-bedroom-281tab_id=1622,51,0,4,2,0,1,0,0,4,1
129,https://www.furlenco.com/package-groups/fridge-washing-machine-combo-85?tab_id=423,https://,www.furlenco.com,/package-groups/fridge-washing-machine-combo-85tab_id=423,57,0,5,2,0,1,0,0,3,1
130,https://www.furlenco.com/packages?tags[]=fab_rich,https://,www.furlenco.com,/packagestags[]=fab_rich,24,0,0,1,0,1,0,0,0,0
131,https://www.furlenco.com/packages?tags[]=AWARD_WINNING,https://,www.furlenco.com,/packagestags[]=award_winning,29,0,0,1,0,1,0,0,0,0
132,https://www.furlenco.com/about-us,https://,www.furlenco.com,/about-us,9,0,1,1,0,0,0,0,0,0
133,https://www.furlenco.com/packages?tags[]=NEWLY_LAUNCHED,https://,www.furlenco.com,/packagestags[]=newly_launched,30,0,0,1,0,1,0,0,0,0
134,https://www.furlenco.com/cart,https://,www.furlenco.com,/cart,5,0,0,1,0,0,0,0,0,0
135,https://www.furlenco.com/how-it-works,https://,www.furlenco.com,/how-it-works,13,0,2,1,0,0,0,0,0,0
136,https://www.furlenco.com/packages?tags[]=popular,https://,www.furlenco.com,/packagestags[]=popular,23,0,0,1,0,1,0,0,0,0
137,https://www.furlenco.com/kids,https://,www.furlenco.com,/kids,5,0,0,1,0,0,0,0,0,0
138,https://www.furlenco.com/packages?tags[]=STORAGE_COMBOS,https://,www.furlenco.com,/packagestags[]=storage_combos,30,0,0,1,0,1,0,0,0,0
139,https://www.furlenco.com/packages?package_types[]=storage,https://,www.furlenco.com,/packagespackage_types[]=storage,32,0,0,1,0,1,0,0,0,0
140,https://www.clarks.in/Linvale-Jerica-8379.html,https://,www.clarks.in,/linvale-jerica-8379.html,25,1,2,1,0,0,0,0,4,1
141,https://www.clarks.in/Grace-Lily-8228.html,https://,www.clarks.in,/grace-lily-8228.html,21,1,2,1,0,0,0,0,4,1
142,https://www.clarks.in/Brixby-Shore-1670.html,https://,www.clarks.in,/brixby-shore-1670.html,23,1,2,1,0,0,0,0,4,1
143,https://www.clarks.in/Linvale-Jerica-8379.html,https://,www.clarks.in,/linvale-jerica-8379.html,25,1,2,1,0,0,0,0,4,1
